source,target
8616497,1659406
8616870,6739224
8617067,1623686
8617207,1820562
8617438,3215655
8617854,2550304
8617854,5101139
8617956,2338432
8618112,4436402
8618544,3285821
8618696,2338432
8618747,2016205
8618761,2303121
8619002,2094953
8619211,2094953
8619401,6734903
8619436,4436402
8620243,4450541
8620244,8583406
8620283,8583406
8620326,4449374
8620505,6716085
8620931,4375452
8620940,6716085
8621259,1922299
8621300,2512050
8621354,5236151
8621516,2303121
8621595,8517927
8621616,6716085
8621653,4375452
8621773,4436402
8621871,4449817
8622087,4449817
8622098,4375452
8622292,4375452
8622456,6734903
8622549,4375452
8622612,6732544
8622662,5144126
8622716,5236151
8622778,5191656
8622836,6732544
8623019,5144126
8623025,3594513
8623030,1328359
8623035,6715165
8623044,5191656
8623551,6716085
8623604,6716085
8623774,3160272
8623821,4449817
8623937,8629514
8624190,8629514
8624434,1939753
8624463,4449817
8624469,2618793
8624507,1820562
8624600,6716085
8624610,6715165
8624673,3594513
8624780,4445162
8624806,6716085
8624810,6734903
8624813,2618793
8625007,3594513
8625089,2064789
8625125,1939753
8625259,3594513
8625305,471321
8625314,8641186
8625316,3005177
8625316,4450541
8625337,2064789
8625364,8641186
8625413,1939753
8625418,6716085
8625531,6716085
8625579,1939753
8625601,2618793
8625659,8855477
8625670,6725939
8625777,8855477
8625851,4450541
8625872,11255416
8625873,8855477
8625875,6732544
8625890,4435122
8625899,8855477
8625906,1939753
8625966,11255416
8626041,1939753
8626157,4450541
8626191,8850548
8626218,8702589
8626228,8498011
8626229,3594513
8626273,6734903
8626328,6716085
8626348,6733560
8626395,3807871
8626398,1939753
8626399,4383863
8626407,6716085
8626450,6725939
8626473,4451049
8626502,4383244
8626515,4451049
8626518,47637
8626526,6725939
8626629,4450541
8626708,2509332
8626738,6715165
8626770,6734903
8626794,11256465
8626799,6734903
8626877,8641554
8626883,6734903
8626897,6725805
8626932,1855326
8627039,6715165
8627055,6716085
8627067,2510277
8627149,8498011
8627244,1262368
8627281,6714659
8627320,6714659
8627368,3069841
8627418,6725939
8627454,8850548
8627477,4449817
8627551,8638568
8627570,8638568
8627620,6725376
8627646,4383244
8627651,8498011
8627730,8850548
8627769,8498011
8627821,6725376
8627882,6716297
8627950,8708407
8627957,4434711
8627993,6716085
8628003,4449817
8628031,1427714
8628044,8852368
8628089,6725939
8628132,8852368
8628169,3005177
8628169,6720778
8628189,4449817
8628301,8518888
8628392,5613191
8628476,6733925
8628477,5601757
8628500,1427714
8628529,3518525
8628566,4435280
8628617,1427714
8628806,3556200
8628810,11256465
8628820,5687859
8628847,892505
8628850,1436026
8628903,1427714
8628920,5588593
8628933,5613191
8628980,3173714
8629137,11263947
8629167,4435280
8629193,5588593
8629250,1637927
8629430,1637927
8629472,2094020
8629514,1129293
8629530,11263947
8629576,4435537
8629744,8640901
8629760,5671019
8629790,8835857
8629791,4689485
8629830,5613191
8629865,2481093
8629908,7528353
8630062,8640901
8630082,5588593
8630104,5613191
8630142,1778163
8630150,7528353
8630192,1253946
8630236,2361970
8630253,8640615
8630254,4689485
8630263,2109259
8630329,6720778
8630387,6720778
8630474,5588593
8630487,1770535
8630529,1144520
8630548,3556200
8630561,4374178
8630623,5660954
8630727,6720778
8630734,4511522
8630871,21707
8630939,5613191
8630958,1826443
8631011,914185
8631053,2158548
8631155,5613191
8631209,3556200
8631216,8640581
8631242,1680821
8631248,914185
8631251,6732370
8631294,8640581
8631319,1680821
8631364,878702
8631463,4450967
8631482,4192668
8631560,878702
8631573,3160272
8631573,5588593
8631577,2917153
8631612,2481093
8631615,2249199
8631645,1826440
8631649,1134707
8631711,4450967
8631749,1826440
8631817,4192668
8631877,5138936
8631892,2172696
8631965,2917153
8631998,2252774
8632145,1680821
8632186,9517746
8632214,9517746
8632244,8882842
8632273,5138936
8632289,8494887
8632300,1697552
8632310,5588593
8632313,1859236
8632355,5545515
8632425,2037639
8632441,8721031
8632612,1027393
8632690,1810030
8632767,2206697
8632826,869359
8632954,3076328
8632970,2361970
8632972,1662214
8632989,2199641
8633050,2063061
8633051,2030990
8633090,5784047
8633090,5204825
8633091,1858090
8633132,2030990
8633132,2010275
8633141,5204825
8633193,1968266
8633227,8517927
8633377,2505029
8633389,8682372
8633484,2199641
8633501,2010275
8633560,28793
8633605,1505506
8633621,28793
8633622,1768412
8633730,1778589
8633733,8650087
8633768,2010275
8633790,1505575
8633834,2179571
8633846,1712590
8633909,2058482
8633970,1543618
8634120,1134707
8634141,2030990
8634185,422174
8634212,2030990
8634233,4451106
8634245,2030990
8634315,2233467
8634333,4451106
8634364,2058482
8634405,1868293
8634434,1868293
8634435,2301004
8634550,3366456
8634642,5646683
8634652,1502490
8634657,6047061
8634703,1502490
8634850,1502524
8634888,3216611
8634906,3362541
8634943,3362541
8635014,3362541
8635049,5595839
8635094,8491448
8635129,5646974
8635163,5619263
8635323,3003814
8635376,1380969
8635604,8716829
8635704,8714112
8635809,11075717
8636092,3215655
8636112,5613191
8636196,5191656
8636257,11256465
8636313,3096233
8636571,1611700
8636781,8498011
8636808,5710407
8636838,8498011
8636853,5613191
8636877,3353424
8637102,8489156
8637163,5710407
8637437,8837326
8637451,8839867
8637456,11256465
8637480,2604208
8637524,11256465
8637564,11335578
8637602,11205639
8637630,630831
8637643,2016205
8637658,11205639
8637723,1157546
8637729,3276610
8637730,11335578
8637823,8837326
8637849,2121377
8637869,9513695
8637870,11335578
8637871,8837326
8637974,1440787
8638051,1157546
8638084,8837326
8638119,955330
8638137,11335578
8638148,1245954
8638178,1479172
8638290,1670056
8638302,1142548
8638400,8627067
8638404,1641902
8638405,3350363
8638427,11205639
8638494,11335578
8638562,3556200
8638568,269906
8638568,11335578
8638636,2228847
8638673,2228847
8638718,4376875
8638789,8627067
8638799,3098170
8638821,3098170
8638840,4377214
8638861,4377214
8638877,4376875
8638885,4376875
8638902,3164909
8638948,552801
8638957,3065012
8638990,2341267
8639025,8513901
8639027,436396
8639069,552801
8639100,11277457
8639133,436396
8639147,8879274
8639165,436396
8639244,8640565
8639263,11277457
8639310,11271744
8639343,11277782
8639343,11257930
8639344,8659826
8639350,11257930
8639363,436396
8639374,8567995
8639378,8659826
8639393,8496763
8639404,574605
8639415,11277782
8639473,8854404
8639481,552801
8639486,574605
8639499,11256311
8639510,5711994
8639532,8694877
8639543,8496763
8639548,2151787
8639593,2090119
8639635,2194720
8639636,1796565
8639676,8853981
8639681,301770
8639685,8662369
8639687,8853981
8639713,408291
8639721,2687089
8639744,11266985
8639751,3065012
8639762,8498056
8639799,5711994
8639807,8853055
8639843,3135435
8639859,8653809
8639866,2279837
8639880,10024603
8639881,3135435
8639896,11276140
8639896,8653809
8639930,549295
8639931,9948595
8639936,8653809
8639953,822853
8639954,3065012
8639979,3129501
8640002,2201887
8640030,822853
8640055,822853
8640071,822853
8640081,8752976
8640081,2159014
8640095,1454707
8640134,822853
8640179,8842645
8640196,822853
8640260,1332948
8640271,8752976
8640271,1935118
8640341,8850144
8640356,8876745
8640374,2687089
8640392,8645256
8640447,8631573
8640454,8712973
8640455,909372
8640458,609397
8640463,1491114
8640465,609397
8640507,609397
8640552,1880727
8640557,1332948
8640558,10024603
8640565,8856954
8640565,1419274
8640568,378510
8640572,933334
8640581,8748185
8640589,2167095
8640615,8714037
8640615,2217728
8640626,909372
8640642,8645256
8640649,1423033
8640652,8714037
8640695,378510
8640697,2313149
8640712,4370079
8640723,378510
8640737,8728239
8640737,8851851
8640743,8713922
8640755,2367928
8640781,8851851
8640820,8851851
8640832,4410289
8640835,8851851
8640868,4406124
8640871,4410289
8640879,8851851
8640889,4406124
8640901,8713694
8640908,2073444
8640920,2279837
8640922,8727530
8640922,4406124
8640940,8658869
8640951,8631573
8640971,8631573
8640989,8713760
8641017,378510
8641021,8535315
8641030,8631573
8641038,8535315
8641047,8541552
8641055,11274213
8641067,8511649
8641081,8851851
8641092,8542663
8641097,1871000
8641103,817846
8641107,1665805
8641120,817846
8641122,817846
8641130,817846
8641134,3466605
8641145,817846
8641147,8511649
8641168,8541542
8641178,8537731
8641181,938922
8641185,938922
8641186,8541741
8641186,8876939
8641188,754126
8641196,11265139
8641210,1047565
8641236,8540590
8641243,2225337
8641249,817846
8641257,8540590
8641263,938922
8641267,817846
8641272,8535315
8641280,2225337
8641317,8540590
8641323,8854697
8641324,8540590
8641339,4562668
8641350,8535983
8641356,8540590
8641359,8535983
8641372,8535983
8641374,11728979
8641406,5715284
8641418,8854697
8641426,8535719
8641453,8854697
8641454,8503174
8641508,8854697
8641554,8495275
8641554,5590160
8641654,5715284
8641668,11728979
8641851,5545890
8641904,5612709
8642220,6725939
8642231,4449374
8642397,6733925
8642646,4450541
8642904,5588593
8643041,1826443
8643115,2338432
8643117,1328359
8643480,6733925
8643519,6716353
8643852,6757442
8644158,3355674
8644257,1659406
8644272,8640901
8644402,6769926
8644645,1623686
8644656,6734903
8644720,5646974
8644788,6734903
8644876,1659406
8645174,4452540
8645243,1659406
8645256,3005177
8645256,4450967
8645464,1641916
8645486,291104
8645561,4905803
8645775,8837326
8645809,2219680
8645947,2058482
8645957,461757
8646026,11269789
8646371,11272300
8646427,955330
8646457,1427714
8646654,2065803
8647014,8654304
8647037,8837326
8647067,8837326
8647087,2065803
8647181,2687089
8647636,2687089
8647679,9848325
8647895,8837326
8648476,5710407
8648578,11075717
8648727,11075717
8648787,8837326
8648956,1498962
8648988,933334
8649120,933334
8649145,11255651
8649324,933334
8649436,301770
8649451,1498962
8649927,1498962
8649958,933334
8650042,1248828
8650069,988118
8650087,11255651
8650087,8853507
8650179,1653174
8650239,8853507
8650459,1248828
8650507,8853507
8650560,11256258
8650649,3135435
8650668,1498962
8650701,301770
8650792,1498962
8650832,8645256
8651212,8645256
8651231,8842645
8651262,1784622
8651267,992039
8651308,8850842
8651346,2201887
8651377,8842645
8651543,1778163
8651571,988118
8651645,11263970
8651943,1872417
8652082,8842645
8652097,896804
8652195,8842645
8652221,2201898
8652329,1872417
8652370,8842645
8652449,8835857
8652619,8840883
8652699,1708174
8652699,1872417
8652804,8272781
8653128,3041692
8653174,8835857
8653246,897481
8653485,8491448
8653538,897481
8653564,5595839
8653698,5595839
8653794,2201898
8653809,11276223
8653809,2201898
8653815,5646974
8653845,897481
8653898,4395304
8653923,2201898
8654066,8698510
8654114,897481
8654241,3379987
8654264,1770535
8654304,2072901
8654366,3379987
8654464,3322533
8654524,3379987
8654541,1688775
8654569,6047061
8654678,1505575
8654794,2083037
8654868,3362541
8655066,5538617
8655093,2341267
8655313,8504060
8655325,2042460
8655340,8504060
8655490,2101644
8655500,8698436
8655501,5777697
8655584,2072901
8655848,2058482
8655919,1543618
8656029,2190739
8656240,1318831
8656321,11276223
8656343,2063061
8656593,2063061
8656925,9894504
8656947,1784589
8657090,3503342
8657153,3503342
8657181,1894469
8657337,5777697
8657390,523607
8657390,955330
8657517,2179571
8657571,1862680
8657775,1245954
8657978,1827399
8658064,11271744
8658064,11269789
8658106,4192668
8658175,9894504
8658244,4192668
8658265,1543618
8658344,3563862
8658370,1670056
8658528,11205639
8658651,1712590
8658714,8839867
8658756,1890553
8658784,1859266
8658869,1862680
8658869,2101644
8658889,2917153
8658919,1859266
8658950,1157546
8659271,8837326
8659300,8837326
8659322,1032467
8659547,11335578
8659650,1479172
8659662,1318831
8659699,8839867
8659719,7542561
8659826,11276223
8660056,1157546
8660370,7542561
8660575,1492325
8660576,1843911
8660693,1827521
8660698,1670061
8660727,11335578
8660808,1168288
8660841,11272300
8660869,955330
8660871,8839867
8661075,1843911
8661168,1826443
8661278,1388719
8661305,5138936
8661322,291104
8661349,8839867
8661374,1419274
8661657,299246
8661657,1641902
8661675,917475
8662160,1454707
8662211,1826443
8662267,281183
8662356,1858125
8662356,3503342
8662369,269906
8662369,11335578
8662535,1826443
8662658,9513695
8662693,11255651
8662693,281183
8662763,1826443
8662894,2199641
8662918,1157546
8663019,1648836
8663766,552801
8663851,552801
8663970,552801
8664029,1097527
8664186,3618862
8664279,8498795
8665112,5698077
8665365,6724462
8665366,8752976
8665366,1935118
8666455,3579275
8670745,2170897
8672892,3153898
8673931,8492317
8676298,4370959
8676884,8640081
8678245,1820562
8681501,8496013
8681906,8495082
8682025,8495082
8682372,8692075
8682464,6767779
8682551,8541542
8682879,8728333
8683003,2313169
8683443,2343059
8683898,5612569
8684028,4901949
8684259,8541741
8684272,5612569
8684612,8658869
8684969,11075717
8684972,8496013
8685849,5612569
8686187,6715993
8686238,5613191
8686396,3001668
8686396,3003814
8686571,3551724
8686573,5138936
8686876,6715993
8687365,8662693
8687639,5612569
8687750,2063061
8688012,727049
8688232,5777697
8688582,8541552
8688636,4450967
8688721,3152902
8688899,5612569
8688992,3359801
8689045,1871000
8689367,8658869
8689396,5612569
8689943,4370079
8690077,8658869
8690255,3556200
8690311,11256554
8690468,5612569
8690701,5612569
8690954,4377196
8691188,8835857
8691269,6716297
8691599,5612569
8691666,1427714
8691917,5612569
8691924,8541552
8691953,568704
8692049,8541742
8692375,8541742
8693264,6715993
8693359,904013
8693626,8726559
8693787,4377196
8693831,2481093
8694017,1423033
8694232,904013
8694510,5698077
8694620,1922299
8694816,8494228
8694877,8494228
8694973,8658869
8696386,1871000
8696841,8727530
8696841,1423033
8697894,3479057
8698229,8542411
8698436,8752976
8698436,377392
8698510,8752976
8698510,377392
8698541,8658869
8698703,8713694
8698703,8658869
8698790,8713694
8698955,10034489
8698970,10034489
8699117,4192668
8699471,1854081
8699656,1696645
8699713,1039785
8699754,935514
8699956,1768412
8700013,791209
8700059,1768412
8700162,1253654
8700558,1770535
8700710,3479057
8700774,1796574
8700780,7542561
8700876,11263947
8700926,7542561
8700979,1670083
8701061,1541451
8701117,11263970
8701193,7542561
8701357,8839867
8701389,1479172
8701422,1670056
8701797,1670083
8701832,11335578
8701840,11335578
8702033,1479172
8702056,182558
